id,route_name,first_ascent,description,location,protection,YDS,parent_sector,left_right_seq,mp_route_id,mp_sector_id,longitude,latitude
150e0a0b-1e13-4945-bad9-bf01485c23d3,Gumby with a Drill,unknown,Vertical to slightly overhanging line on quality limestone.,This is the center line on the main wall.,3 bolts,5.11c,Gumby Wall,3,107615449,106088413,-91.1026,42.20821
9f847f7b-308c-4029-bdd3-3d7a3527a6cd,Gumby Does Pokey,unknown,Some odd moves.,Farthest left route.,"4 bolts, open hanger and a chain for anchors.",5.10c,Gumby Wall,0,106088426,106088413,-91.1026,42.20821
5cc7378a-4d3f-429b-ae22-37eed8580905,Gumby Deranged,unknown,One fun move.,Rightmost route on the main wall. To the left of For Gumbies Only.,"2 bolts, rap hangers. Can use an orange or red tcu/equivalent alien in the horizontal, or tricam.",5.9,Gumby Wall,4,106088421,106088413,-91.1026,42.20821
3d49d7a0-b205-463c-b129-88aba359363a,For Gumbies Only,unknown,Climbs up the steep half-detached rock pillar. More like 5.7 if you stem and use the wall to the left.,"farthest right, You will probably have to turn to the right to see this as you approach Gumby Wall.","3 bolts, Open cold shuts.",5.10a,Gumby Wall,5,106088416,106088413,-91.1026,42.20821
407fdc73-7dca-43d0-9076-3f667dff34a2,Super Fly,unknown,,"Fourth route from the left, to the right of Ghost Dancer. There is a section of real junky rock in between this and ghost dancer.","7 bolts, cold shuts.",5.11b,A Wall,3,106087593,106087239,-91.10204,42.21089
f070d16c-45ea-42a6-bd79-4b37e078b8a7,Hope for a Boner,unknown,"Fun route on a variety of edges crimps rails... not just pockets, has had some large rocks pull off in the past.",First route on the left.,"4 bolts, cold shuts",5.10a,A Wall,0,106087242,106087239,-91.10204,42.21089
48f968b2-43d7-4d7f-8311-0ace8f548426,Volsova Maneuver,unknown,"No real crux, just a nice balancy, traverse upwards.","Starts to the left of the cave, you work your way diagonally across the face pulling up over the triangle of rock from Michael's mysery.","Use the same rope you did for tires and gas, and Michael's Mysery.",5.7,Raccoon Cove,1,106415711,106407543,-91.50749,41.91363
711b1912-8c21-44c6-b2a3-cce6184b9c05,Turn to Stone,unknown,Big blank spot after the first bolt.,"On the wall to the left of the main wall, it is the climb on the left.",Bolts to rap hangers.,5.11b,Hoot Bluff,1,106271190,106271142,-90.8615,42.1989
2e5692de-8230-4e3f-b537-1e7d5b3879a2,Speed Ascent of the Nose,Chris Sedlacko,Enjoy some big pockets up to the horizontal crack. Trust some less positive pockets on the arete near the top.,"Up the right side of the nose of Dip Boulder, opposite Juggs Haul. Use both sides of the arete up top. Same start as Logan's Climb.",3 pads + spotter,V2+,Dip Boulder,2,112304719,112104599,-90.75205,42.07991
8b05a730-a515-48e2-901b-77d6707f8405,Slim Jim,unknown,,Directly right of the scooped face of the Dip Boulder. Hard to miss.,"Pads for the bottom, wide butt for the top.",V0,Dip Boulder,4,112301037,112104599,-90.75205,42.07991
96909071-8e74-4294-ae2f-3431b8e11d76,Ron Storm is my Hero,Chris Sedlacko,Fall left into the mouth feature. Use technical feet to stay off the boulder to the left and ascend up shallow pockets on the face. Top out is not for the faint of heart.,Sit or stand start the nose of Dip Boulder where Juggs Haul begins. Go left immediately. Avoid the scary boulder to the left with hands and feet (and also while falling).,"3 pads on ground, one on side boulder. Don't fall at the top. Seriously.",V4+,Dip Boulder,0,112304683,112104599,-90.75205,42.07991
74c48ea4-9a2b-4681-a83c-4f2a561a648b,Patrick's Climb,Ben Pieper,"Start on the chest height jugs on the arete. Follow the crack feature up the left face, using good holds. Transition on to the right face and traverse right on the good lip, then top out to the left of the fallen tree. Top out is dirty/chossy.",,Crash pads,V1,Dip Boulder,999999,112104887,112104599,-90.75205,42.07991
0cb087ec-d53c-4f07-8170-3289478375d6,Logan's Climb,Alex Geren,"Start low on a pretty nice start jug, work your way up the arete and stick the jug. Go left hand to the pinch above that and dead point or reach high to the obvious jug rail. Traverse the jug rail till you get to the end, then mantle or stem your way up to a chossy finish.",About 50 feet to the left of the Bay Wall.,"Crash pads, preferably a couple.",V1+,Dip Boulder,999999,112104889,112104599,-90.75205,42.07991
ccc7fccc-3f5b-4394-a958-e1095391c380,Juggs Haul,unknown,"Start low on the arete. Use jug holds and crack feature, head straight up to upper face. Pull over bulge on interesting holds. Crux is high",Arete left of scooped face on Dip Boulder,"Its tall, use a few pads",V1,Dip Boulder,1,112300987,112104599,-90.75205,42.07991
926d3e4f-0a89-4dba-9447-9ff12d97b83b,Jack Lynx,Chris Sedlacko,Navigate the blank face up to the bomber rail. Gain the top by finding the more reasonable honeycomb shaped features above the rail.,Start straight up the bowl shaped face between Logan's/Patrick's climbs and Slim Jim.,3 pads + spotter. Avoid the boulder back right.,V3,Dip Boulder,3,112304704,112104599,-90.75205,42.07991
052629c4-6e0f-4362-925a-e660d9e0de41,Today,unknown,Variation on Golden showers.,"Starts to the right of Golden Showers, and meets up with it at the second bolt.",Bolts to chains.,5.11d,Hoot Bluff,8,106271226,106271142,-90.8615,42.1989
de7615b0-bc4a-4cff-ab8f-4d9b3d6773e5,To Di For,unknown,"Short, little easy route on vert stone",Across from the wall with Blue Skies and Turn to Stone.,Bolts to Rap hangers.,5.7,Hoot Bluff,0,106271185,106271142,-90.8615,42.1989
ce414977-be3f-4c06-bc16-93742da1561a,Power Surge,unknown,Long moves to an arm intensive clip of the anchors.,To the right of Happy Hooker.,Bolts to rap hangers.,5.10b,Hoot Bluff,12,106271177,106271142,-90.8615,42.1989
e5e2caa3-1028-4cea-a679-5e687a8f8706,Liberal Tendencies,unknown,The climb finishes on the same chains as Bad to the Bone.  Fun sustained climb.  The crux is clipping the chains.,Second from the left on the main wall.,Bolts to chains.,5.11a,Hoot Bluff,4,106271155,106271142,-90.8615,42.1989
113f4ead-0a41-4e09-9b1e-fd05144bab87,Happy Toes,unknown,"Traverse, starting at Power surge and ending at Bone Yard.",Starts at the base of Power Surge.,Bolts.,5.10a,Hoot Bluff,13,106271203,106271142,-90.8615,42.1989
97e0514c-bab4-4a25-a1f3-355ed7c74414,Happy Hooking,unknown,"Long moves on a steep roof, to a heel hook clipping stance for the anchors.",To the right of Gravity Amp and the left of Power surge.,Bolts to rap hangers.,5.11c,Hoot Bluff,11,106271173,106271142,-90.8615,42.1989
8e4e2b4e-e262-4113-879a-537701619ec7,Gravity Amp,unknown,The crux is clipping the bolt on the roof.,Sixth route from the left on the main wall.,"Bolts to shiny new chains, that are lower than the old rap hangers.",5.12a,Hoot Bluff,10,106271167,106271142,-90.8615,42.1989
6734b4ab-67db-4ab3-bc62-28278ddbfd38,Golden Showers,unknown,There is a pretty big dive on this climb if you miss the last bolt.,In between Deer Crossing and Today.,"Bolts to golden rap hangers, shares the first bolt with Deer Crossing.",5.12a,Hoot Bluff,7,106271199,106271142,-90.8615,42.1989
20a72c69-7718-4fab-9fd0-d22186c1c5d1,Deer Crossing,unknown,Athletic moves on overhanging pocketed rock.,The fourth climb from the left.,Bolts to shiny new chains.,5.11b,Hoot Bluff,6,106271163,106271142,-90.8615,42.1989
d99914f7-61ae-4165-a1a4-ef654a245fd7,Caution When Flashing,unknown,"The hangers are over the hump, so that they are hard to spot from the ground. Gets super crimpy at the third bolt.",To the right of Liberal Tendencies and to the left of Deer Crossing.,Bolts to chains.,5.11d,Hoot Bluff,5,106271194,106271142,-90.8615,42.1989
e09ebb72-3e83-4120-a194-2debbbe7773f,Bone Yard,unknown,"Starting from the ground, this is about 45' - four bolts to rap hangers.",First route right of Happy Toes traverse. Starts from the ground. Crux move pulling the bulge. Finish vertical to slab.,Bolts to rap hangers.,5.10a,Hoot Bluff,14,106271207,106271142,-90.8615,42.1989
af023ba2-f21a-4ce5-a148-ed2969e341ec,Blue Skies,unknown,Clipping the first bolt.,"To the left of the main wall, and perpendicular to it, it is the climb on the right.  Tends to be in the shade, so its climbed less.",3 bolts to rap hangers.,5.10c,Hoot Bluff,2,106271181,106271142,-90.8615,42.1989
85ce86d5-a7f1-4a89-bf5d-522dbcf23b31,Blastoid,unknown,"Filthy, at times slabby.",Second climb to the right of the main wall.,Bolts to rap hangers.,5.10a,Hoot Bluff,15,106271211,106271142,-90.8615,42.1989
eb25db7e-c899-4788-acc3-8ac23c7d6564,Big Muddy,unknown,"Boulder problem start to great pocket pulling with fun, thoughtful and dynamic movement. Will probably require some brushing.",On a wall perpendicular to the main wall to the right.,"Three bolts to painted, chain anchors.",5.10a,Hoot Bluff,17,106271219,106271142,-90.8615,42.1989
d8e61792-6587-480e-9fa2-2e207347168c,Bad to the Bone,unknown,The crux is moving from the first to the second bolt.,"Farthest left climb on the main wall.  This is generally a warm up climb. That said, it is the only one on the wall that doesn't get sunshine in the early morning, so it is a cold warm up.",It is a bolted route with chains.,5.10a,Hoot Bluff,3,106271146,106271142,-90.8615,42.1989
480d4b57-5504-463d-8f14-72169920203c,Back in the Groove,unknown,Its hard all the way up.,In between Today and Gravity Amp.,,5.12d,Hoot Bluff,9,106279698,106271142,-90.8615,42.1989
f569a92f-c43e-47a0-98b5-c3845e3bc90c,Tires and Gas,unknown,,Obvious line on the right side of the face.,Top Rope,5.6,Raccoon Cove,4,106407546,106407543,-91.50749,41.91363
c829030f-2ae9-420c-9eae-071a437ec79a,Pit Stop,unknown,Climb up to the right side of the cave and go to the right of the flake and straight up.,same start as Tires,tr,5.6,Raccoon Cove,5,114525651,106407543,-91.50749,41.91363
481212b9-040f-4d8b-b145-7d4d63ce95f0,Michael's Misery,unknown,The climb is sustained. It feels good.,"This face is directly over the cave in the middle of the face.  Start on the right side of the cave and move over the cave and then pull yourself up on small ledges, and then out on the overhanging triangular block to the left once you are past the ledges.",toprope,5.9,Raccoon Cove,3,106407550,106407543,-91.50749,41.91363
4795be0d-e13d-4092-96b7-f335f580319e,Cornell College Club Climb,unknown,The crux is the two dynamic moves.  I learned this from a guy named Matt who was with the Cornell College climbing club.  Its greeeaaat!,"Start to the left of the cave and work your way up and to the right, staying under the flake. Get an undercling and then launch up to the Hueco, use it as an undercling and launch again for a second Hueco.",toprope,5.10a,Raccoon Cove,2,106415716,106407543,-91.50749,41.91363
cb4b5c4e-e1b6-48a0-b5a2-a8a8afdf7073,B.K.,unknown,The crux is pulling the crack at the top. Its deceptively off balance.,"Its the farthest left route on the face. Go up the messy place to the left, and then pull the crack at the top.",top rope,5.8,Raccoon Cove,0,106415721,106407543,-91.50749,41.91363
65ebe8eb-74dd-4f64-b2ba-d4159bc1def9,Herding Sheep,unknown,Climbs the crack/groove/general weakness up to a chimney to the top.,,"tricams, tcus/aliens, cams up to #2-#3 camalot the chimney could take bigger if you want to bring it up. Trees for an anchor.",5.6,A Wall,1,106087248,106087239,-91.10204,42.21089
94e3a78f-719b-4908-bff1-ff814ea96f70,Ghost Dancer,unknown,"Starts off slow. First three bolts are a few feet left of the rest of the route, I have seen the use of extended runners on these three bolts to decrease rope drag, although I think most people just use sport draws, as the rope drag is minimal.",Third route from the left. To the right of Herding Sheep.,"8 bolts, cold shuts.",5.11a,A Wall,2,106087589,106087239,-91.10204,42.21089
fdc0f387-101c-4cd2-9fd5-19f51c16862d,Doin' the Smurf,unknown,"It starts with 10 feet of easy slab up to a chossy seam where the first two bolts are placed. After passing the choss, it gets solid and you have to decide which great holds you want to haul on, till you get to a bulge at a seam just below the anchors. Pulling the bulge is the usual Iowa hunt for hands and feet, followed by clipping the anchors.  Except for the second bulge this is a stiff 10.",To the right of C N red is a shorter wall with a crack through the middle. This climb is the farthest right on that wall.,Bolts,5.11a/b,Mother Wall,999999,106934855,108470928,-91.0715,42.2205
202a47b7-bbd3-4b7c-ac41-37fed73bbc9e,D.I.B. Doin It Backwards,Troy Davison,"Start left of Doin the Smurf.  Ascend the mossy slab and get to the good rock.  Some nice pulling on smaller somewhat hidden holds leads to good jugs and then a crux at the top, traverse to the right to the shared anchors with Smurf.",Left of Doin the Smurf,bolts,5.11b,Mother Wall,999999,110754872,108470928,-91.0715,42.2205
b01a7965-14d3-47d3-9237-fa48cf215a63,Ward off,unknown,,Third climb from the right on the tall part of Boulevard wall.,Bolts to rap hangers.,5.11b,Boulevard Wall,999999,106279751,108470925,-91.0715,42.2205
e4495da7-5cdb-4cbc-9a71-c443ffd50f86,Talent Show,unknown,"Nice juggy climb.  Its probably closer to 5.10b in difficulty than to 5.11a, however the protection is sort of airy, so you probably don't want to try onsighting it unless you can climb 5.11 confidently.",On a wall to the right of the spearhead area facing it.,Bolts to a chain anchor with quicklinks.,5.11a,Boneless Chicken Ranch,3,106272620,108470943,-91.0715,42.2205
2c760b54-5fbb-4063-a3a2-22989a103f58,Samurai,unknown,Pumpy moves on steep rock. Shared start with Boiler,,bolts,5.12a,Blue Groove,1,114525567,108470939,-91.0715,42.2205
fd61feab-a6aa-448a-a81f-602836c60d33,Sakul,unknown,Deceptively difficult with cruxes at second bolt and top.,Second from the left,bolts,5.12a,Blue Groove,0,114525559,108470939,-91.0715,42.2205
74c5271b-7ce1-408f-8a61-6fefa41b64ff,Boiler,unknown,"The crux is getting on. After that you pull down hard on the obvious buckets, and hopefully have enough steam to finish.","This climb is in the middle of the Blue Groove. The Blue Groove is about 200 yards DOWN stream from Mother Wall on the same side of the river, tucked up high on the bluff. You will see two broken off pieces of limestone like spires just before you get there.",4 bolts to anchors.,5.11c,Blue Groove,2,106935143,108470939,-91.0715,42.2205
2849d9b3-012c-4919-a8fe-a9b76f05e65c,Blue Groove,unknown,"Titular route for the wall, it is steep and a little juggy like the rest.",,bolts,5.11d,Blue Groove,3,114525575,108470939,-91.0715,42.2205
1beb677e-f714-468d-9fc6-21aa507f8232,29,unknown,Hard to find the holds at the bottom. The route transitions to move obvious sloped jugs as you go. Try not to get too pumped to clip the anchors.,,bolts,5.12a,Blue Groove,4,114525586,108470939,-91.0715,42.2205
f440e94f-79cb-4b75-8178-af987cf021d7,Spearhead,unknown,"The climb is too easy to have a crux, but if you climb it to the left, the holds are sort of slopey.",It is the feature that looks like a giant arrowhead that is visible up and to the left of the trail. There is a large collection of climbs on this wall.,Bolts to Fixe anchors.,5.7,Boneless Chicken Ranch,2,106272599,108470943,-91.0715,42.2205
244ac495-cc2c-46de-9e28-aa2cca071832,In Through the Outhole,unknown,Pulling the roof over the spearhead.,Starts to the right of the spearhead and then heads up and behind it coming out on a roof over the spearhead.  Don't blow the clip above the spearhead. :),Bolts.,5.11b,Boneless Chicken Ranch,999999,106272604,108470943,-91.0715,42.2205
